BdiBd21-3.1G0000200.1	Bradi1g00200
BdiBd21-3.4G0179000.7	Bradi4g12260
BdiBd21-3.4G0179100.1	Bradi4g12277
BdiBd21-3.4G0179400.1	Bradi4g12290
BdiBd21-3.4G0179500.1	Bradi4g12295
BdiBd21-3.4G0179500.10	Bradi4g12295
BdiBd21-3.4G0179500.11	Bradi4g12295
BdiBd21-3.4G0179500.12	Bradi4g12295
BdiBd21-3.4G0179500.2	Bradi4g12295
BdiBd21-3.4G0179500.3	Bradi4g12295
BdiBd21-3.4G0179500.4	Bradi4g12295
BdiBd21-3.4G0179500.5	Bradi4g12295
BdiBd21-3.4G0179500.6	Bradi4g12295
BdiBd21-3.4G0179500.7	Bradi4g12295
BdiBd21-3.4G0179500.8	Bradi4g12295
BdiBd21-3.4G0179500.9	Bradi4g12295
BdiBd21-3.4G0179600.1	Bradi4g12300
BdiBd21-3.4G0179700.1	Bradi4g12306
BdiBd21-3.4G0179800.1	Bradi4g12313
BdiBd21-3.4G0179900.1	Bradi4g12340
BdiBd21-3.4G0180000.1	Bradi4g12350
BdiBd21-3.4G0180200.1	Bradi4g12360
BdiBd21-3.4G0180300.1	Bradi4g12370
BdiBd21-3.4G0180400.1	Bradi4g12380
BdiBd21-3.4G0180500.1	Bradi4g12390
BdiBd21-3.4G0180700.1	Bradi4g12590
BdiBd21-3.4G0180900.1	Bradi4g12600
BdiBd21-3.4G0181000.1	Bradi4g12610
BdiBd21-3.4G0181100.1	Bradi4g12615
BdiBd21-3.4G0181200.1	Bradi4g12620
BdiBd21-3.4G0181300.1	Bradi4g12630
BdiBd21-3.4G0181400.1	Bradi4g12639
BdiBd21-3.4G0181500.1	Bradi4g12648
BdiBd21-3.4G0181600.1	Bradi4g12657
BdiBd21-3.4G0181700.1	Bradi4g12666
BdiBd21-3.4G0184100.1	Bradi4g12750
BdiBd21-3.4G0184200.1	Bradi4g12755
BdiBd21-3.4G0184500.1	Bradi4g12808
BdiBd21-3.4G0184600.1	Bradi4g12809
BdiBd21-3.4G0184700.1	Bradi4g12810
BdiBd21-3.4G0184800.1	Bradi4g12812
BdiBd21-3.4G0185000.1	Bradi4g12814
BdiBd21-3.4G0185200.1	Bradi4g12817
BdiBd21-3.4G0185300.1	Bradi4g12818
BdiBd21-3.4G0185400.1	Bradi4g12820
BdiBd21-3.4G0185500.1	Bradi4g12831
BdiBd21-3.4G0185700.1	Bradi4g12847
BdiBd21-3.4G0186300.1	Bradi4g12861
BdiBd21-3.4G0186400.1	Bradi4g12868
BdiBd21-3.4G0186600.1	Bradi4g12877
BdiBd21-3.4G0186700.1	Bradi4g12881
BdiBd21-3.4G0186800.1	Bradi4g12883
BdiBd21-3.4G0186900.1	Bradi4g12887
BdiBd21-3.4G0187000.1	Bradi4g12889
BdiBd21-3.4G0187100.1	Bradi4g12891
BdiBd21-3.4G0187200.1	Bradi4g12895
BdiBd21-3.4G0187300.1	Bradi4g12899
BdiBd21-3.4G0187500.1	Bradi4g12901
BdiBd21-3.4G0187700.1	Bradi4g12910
BdiBd21-3.4G0187800.1	Bradi4g12915
BdiBd21-3.4G0187900.1	Bradi4g12918
BdiBd21-3.4G0188000.1	Bradi4g12920
BdiBd21-3.4G0188100.1	Bradi4g12930
BdiBd21-3.4G0188100.2	Bradi4g12930
BdiBd21-3.4G0188200.1	Bradi4g12940
BdiBd21-3.4G0188200.2	Bradi4g12940
BdiBd21-3.4G0188400.1	Bradi4g12950
BdiBd21-3.4G0188500.1	Bradi4g12957
BdiBd21-3.4G0188600.1	Bradi4g12962
BdiBd21-3.4G0188700.1	Bradi4g12967
BdiBd21-3.4G0188800.1	Bradi4g12970
BdiBd21-3.4G0188900.1	Bradi4g12975
BdiBd21-3.4G0189000.1	Bradi4g12980
BdiBd21-3.4G0189100.1	Bradi4g12990
BdiBd21-3.4G0189200.1	Bradi4g13060
BdiBd21-3.4G0189300.1	Bradi4g13130
BdiBd21-3.4G0189400.1	Bradi4g13228
BdiBd21-3.4G0189500.1	Bradi4g13217
BdiBd21-3.4G0190300.1	Bradi4g13215
BdiBd21-3.4G0190500.1	Bradi4g13213
BdiBd21-3.4G0190600.1	Bradi4g13212
BdiBd21-3.4G0190700.1	Bradi4g13211
BdiBd21-3.4G0190800.1	Bradi4g13224
BdiBd21-3.4G0191000.1	Bradi4g13209
BdiBd21-3.4G0191100.1	Bradi4g13207
BdiBd21-3.4G0191200.1	Bradi4g13205
BdiBd21-3.4G0191300.1	Bradi4g13223
BdiBd21-3.4G0191800.1	Bradi4g13200
BdiBd21-3.4G0191900.1	Bradi4g13202
BdiBd21-3.4G0192000.1	Bradi4g13218
BdiBd21-3.4G0192100.1	Bradi4g13204
BdiBd21-3.4G0192200.1	Bradi4g13219
BdiBd21-3.4G0192300.1	Bradi4g13206
BdiBd21-3.4G0192300.2	Bradi4g13206
BdiBd21-3.4G0192300.3	Bradi4g13206
BdiBd21-3.4G0192400.1	Bradi4g13208
BdiBd21-3.4G0192500.1	Bradi4g13221
BdiBd21-3.4G0192700.1	Bradi4g13220
BdiBd21-3.4G0192800.1	Bradi4g13227
BdiBd21-3.4G0192800.2	Bradi4g13227
BdiBd21-3.4G0192800.3	Bradi4g13227
BdiBd21-3.4G0192800.4	Bradi4g13227
BdiBd21-3.4G0192800.5	Bradi4g13227
BdiBd21-3.4G0193000.1	Bradi4g13240
BdiBd21-3.4G0193200.1	Bradi4g13260
BdiBd21-3.4G0193300.1	Bradi4g13263
BdiBd21-3.4G0193700.1	Bradi4g13290
BdiBd21-3.4G0193700.2	Bradi4g13290
BdiBd21-3.4G0193800.1	Bradi4g13300
BdiBd21-3.4G0193900.1	Bradi4g13310
BdiBd21-3.4G0193900.2	Bradi4g13310
BdiBd21-3.4G0193900.3	Bradi4g13310
BdiBd21-3.4G0193900.4	Bradi4g13310
BdiBd21-3.4G0194000.1	Bradi4g13320
BdiBd21-3.4G0194100.1	Bradi4g13327
BdiBd21-3.4G0194200.1	Bradi4g13337
BdiBd21-3.4G0194300.1	Bradi4g13350
BdiBd21-3.4G0194400.1	Bradi4g13352
BdiBd21-3.4G0194500.1	Bradi4g13355
BdiBd21-3.4G0194600.1	Bradi4g13356
BdiBd21-3.4G0194700.1	Bradi4g13360
BdiBd21-3.4G0194800.1	Bradi4g13371
BdiBd21-3.4G0194900.1	Bradi4g13375
BdiBd21-3.4G0195000.1	Bradi4g13380
BdiBd21-3.4G0195100.1	Bradi4g13400
BdiBd21-3.4G0195100.2	Bradi4g13400
BdiBd21-3.4G0195200.1	Bradi4g13403
BdiBd21-3.4G0195300.1	Bradi4g13406
BdiBd21-3.4G0195400.1	Bradi4g13409
BdiBd21-3.4G0195500.1	Bradi4g13412
BdiBd21-3.4G0195600.1	Bradi4g13415
BdiBd21-3.4G0195700.1	Bradi4g13420
BdiBd21-3.4G0195800.1	Bradi4g13431
BdiBd21-3.4G0196000.1	Bradi4g13460
BdiBd21-3.4G0196000.2	Bradi4g13460
BdiBd21-3.4G0196200.1	Bradi4g13470
BdiBd21-3.4G0196300.1	Bradi4g13480
BdiBd21-3.4G0196400.1	Bradi4g13490
BdiBd21-3.4G0196500.1	Bradi4g13500
BdiBd21-3.4G0196600.1	Bradi4g13504
BdiBd21-3.4G0196700.1	Bradi4g13508
BdiBd21-3.4G0196800.1	Bradi4g13517
BdiBd21-3.4G0196900.1	Bradi4g13521
BdiBd21-3.4G0197000.1	Bradi4g13523
BdiBd21-3.4G0197100.1	Bradi4g13525
BdiBd21-3.4G0197200.1	Bradi4g13528
BdiBd21-3.4G0197300.1	Bradi4g13529
BdiBd21-3.4G0197400.1	Bradi4g13533
BdiBd21-3.4G0197600.1	Bradi4g13540
BdiBd21-3.4G0197700.1	Bradi4g13545
BdiBd21-3.4G0197800.1	Bradi4g13550
BdiBd21-3.4G0197900.1	Bradi4g13556
BdiBd21-3.4G0198000.1	Bradi4g13562
BdiBd21-3.4G0198100.1	Bradi4g13570
BdiBd21-3.4G0198200.1	Bradi4g13575
BdiBd21-3.4G0198300.1	Bradi4g13580
BdiBd21-3.4G0198400.1	Bradi4g13582
BdiBd21-3.4G0198500.1	Bradi4g13583
BdiBd21-3.4G0198600.1	Bradi4g13584
BdiBd21-3.4G0198700.1	Bradi4g13586
BdiBd21-3.4G0198800.1	Bradi4g13587
BdiBd21-3.4G0198900.1	Bradi4g13588
BdiBd21-3.4G0199000.1	Bradi5g24766
BdiBd21-3.4G0199100.1	Bradi4g13590
BdiBd21-3.4G0199100.2	Bradi4g13590
BdiBd21-3.4G0199200.1	Bradi4g13592
BdiBd21-3.4G0199300.1	Bradi4g13595
BdiBd21-3.4G0199400.1	Bradi4g13600
BdiBd21-3.4G0199800.1	Bradi4g13640
BdiBd21-3.4G0199900.1	Bradi4g13650
BdiBd21-3.4G0200000.1	Bradi4g13660
BdiBd21-3.4G0200100.1	Bradi4g13670
BdiBd21-3.4G0200200.1	Bradi4g13676
BdiBd21-3.4G0200300.1	Bradi4g13680
BdiBd21-3.4G0200400.1	Bradi4g13682
BdiBd21-3.4G0200400.2	Bradi4g13682
BdiBd21-3.4G0200400.3	Bradi4g13682
BdiBd21-3.4G0200400.4	Bradi4g13682
BdiBd21-3.4G0200600.1	Bradi4g13686
BdiBd21-3.4G0200700.1	Bradi4g13688
BdiBd21-3.4G0200800.1	Bradi4g13690
BdiBd21-3.4G0200900.1	Bradi4g13697
BdiBd21-3.4G0201200.1	Bradi4g13710
BdiBd21-3.4G0201300.1	Bradi4g13720
BdiBd21-3.4G0201400.1	Bradi4g13730
BdiBd21-3.4G0201500.1	Bradi4g13740
BdiBd21-3.4G0201600.1	Bradi4g13750
BdiBd21-3.4G0201700.1	Bradi4g13760
BdiBd21-3.4G0201800.1	Bradi4g13770
BdiBd21-3.4G0201800.2	Bradi4g13770
BdiBd21-3.4G0201900.1	Bradi4g13773
BdiBd21-3.4G0202000.1	Bradi4g13777
BdiBd21-3.4G0202100.1	Bradi4g13779
BdiBd21-3.4G0202200.1	Bradi4g13781
BdiBd21-3.4G0202300.1	Bradi4g13783
BdiBd21-3.4G0202400.1	Bradi4g13785
BdiBd21-3.4G0202600.1	Bradi4g13787
BdiBd21-3.4G0202700.1	Bradi4g13791
BdiBd21-3.4G0202900.1	Bradi4g13798
BdiBd21-3.4G0203000.1	Bradi4g13802
BdiBd21-3.4G0203100.1	Bradi4g13807
BdiBd21-3.4G0203200.1	Bradi4g13813
BdiBd21-3.4G0203300.1	Bradi4g13820
BdiBd21-3.4G0203400.1	Bradi4g13830
BdiBd21-3.4G0203500.1	Bradi4g13836
BdiBd21-3.4G0203600.1	Bradi4g13840
BdiBd21-3.4G0203700.1	Bradi4g13850
BdiBd21-3.4G0204000.1	Bradi4g13857
BdiBd21-3.4G0204200.1	Bradi4g13864
BdiBd21-3.4G0204300.1	Bradi4g13867
BdiBd21-3.4G0204500.1	Bradi4g13871
BdiBd21-3.4G0204600.1	Bradi4g13881
BdiBd21-3.4G0204700.1	Bradi4g13890
BdiBd21-3.4G0204800.1	Bradi4g13896
BdiBd21-3.4G0204900.1	Bradi4g13902
BdiBd21-3.4G0205000.1	Bradi4g13910
BdiBd21-3.4G0205100.1	Bradi4g13914
BdiBd21-3.4G0205200.1	Bradi4g13917
BdiBd21-3.4G0205500.1	Bradi4g13920
BdiBd21-3.4G0205700.1	Bradi4g13931
BdiBd21-3.4G0205700.2	Bradi4g13931
BdiBd21-3.4G0205800.1	Bradi4g13935
BdiBd21-3.4G0205900.1	Bradi4g13940
BdiBd21-3.4G0205900.2	Bradi4g13940
BdiBd21-3.4G0206000.1	Bradi4g13950
BdiBd21-3.4G0206100.1	Bradi4g13960
BdiBd21-3.4G0206300.1	Bradi4g13966
BdiBd21-3.4G0206400.1	Bradi4g13970
BdiBd21-3.4G0206400.2	Bradi4g13970
BdiBd21-3.4G0206400.3	Bradi4g13970
BdiBd21-3.4G0206400.4	Bradi4g13970
BdiBd21-3.4G0206600.1	Bradi4g13987
BdiBd21-3.4G0206600.2	Bradi4g13987
BdiBd21-3.4G0206600.3	Bradi4g13987
BdiBd21-3.4G0206600.4	Bradi4g13987
BdiBd21-3.4G0206600.5	Bradi4g13987
BdiBd21-3.4G0206600.6	Bradi4g13987
BdiBd21-3.4G0206700.1	Bradi4g13993
BdiBd21-3.4G0206800.1	Bradi4g14000
BdiBd21-3.4G0206800.2	Bradi4g14000
BdiBd21-3.4G0206800.3	Bradi4g14000
BdiBd21-3.4G0206800.4	Bradi4g14000
BdiBd21-3.4G0206900.1	Bradi4g14010
BdiBd21-3.4G0207100.1	Bradi4g14015
BdiBd21-3.4G0207200.1	Bradi4g14020
BdiBd21-3.4G0207300.1	Bradi4g14024
BdiBd21-3.4G0207500.1	Bradi4g14028
BdiBd21-3.4G0207600.1	Bradi4g14033
BdiBd21-3.4G0207700.1	Bradi4g14037
BdiBd21-3.4G0207800.1	Bradi4g14040
BdiBd21-3.4G0207900.1	Bradi4g14050
BdiBd21-3.4G0208000.1	Bradi4g14061
BdiBd21-3.4G0208100.1	Bradi4g14070
BdiBd21-3.4G0208300.1	Bradi4g14090
BdiBd21-3.4G0208400.1	Bradi4g14097
BdiBd21-3.4G0208500.1	Bradi4g14101
BdiBd21-3.4G0208500.2	Bradi4g14101
BdiBd21-3.4G0208600.1	Bradi4g14105
BdiBd21-3.4G0208800.1	Bradi4g14125
BdiBd21-3.4G0209000.1	Bradi4g14132
BdiBd21-3.4G0209100.1	Bradi4g14140
BdiBd21-3.4G0209100.2	Bradi4g14140
BdiBd21-3.4G0209100.3	Bradi4g14140
BdiBd21-3.4G0209100.4	Bradi4g14140
BdiBd21-3.4G0209100.5	Bradi4g14140
BdiBd21-3.4G0209100.6	Bradi4g14140
BdiBd21-3.4G0209100.7	Bradi4g14140
BdiBd21-3.4G0209100.8	Bradi4g14140
BdiBd21-3.4G0209200.1	Bradi4g14150
BdiBd21-3.4G0209200.2	Bradi4g14150
BdiBd21-3.4G0209500.1	Bradi4g14156
BdiBd21-3.4G0209600.1	Bradi4g14160
BdiBd21-3.4G0209700.1	Bradi4g14170
BdiBd21-3.4G0209800.1	Bradi4g14175
BdiBd21-3.4G0209800.2	Bradi4g14175
BdiBd21-3.4G0209900.1	Bradi4g14181
BdiBd21-3.4G0210100.1	Bradi4g14190
BdiBd21-3.4G0210200.1	Bradi4g14201
BdiBd21-3.4G0210300.1	Bradi4g14210
BdiBd21-3.4G0210400.1	Bradi4g14215
BdiBd21-3.4G0210500.1	Bradi4g14220
BdiBd21-3.4G0210600.1	Bradi4g14226
BdiBd21-3.4G0210700.1	Bradi4g14234
BdiBd21-3.4G0210800.1	Bradi4g14237
BdiBd21-3.4G0210900.1	Bradi4g14247
BdiBd21-3.4G0210900.2	Bradi4g14247
BdiBd21-3.4G0210900.3	Bradi4g14247
BdiBd21-3.4G0211000.1	Bradi4g14260
BdiBd21-3.4G0211000.2	Bradi4g14260
BdiBd21-3.4G0211100.1	Bradi4g14265
BdiBd21-3.4G0211200.1	Bradi4g14270
BdiBd21-3.4G0211400.1	Bradi4g14273
BdiBd21-3.4G0211500.1	Bradi4g14275
BdiBd21-3.4G0211800.1	Bradi4g14285
BdiBd21-3.4G0211900.1	Bradi4g14387
BdiBd21-3.4G0211900.2	Bradi4g14387
BdiBd21-3.4G0211900.3	Bradi4g14387
BdiBd21-3.4G0211900.4	Bradi4g14387
BdiBd21-3.4G0211900.5	Bradi4g14387
BdiBd21-3.4G0212000.1	Bradi4g14490
BdiBd21-3.4G0212100.1	Bradi4g14495
BdiBd21-3.4G0212200.1	Bradi4g14497
BdiBd21-3.4G0212400.1	Bradi4g14500
BdiBd21-3.4G0212500.1	Bradi4g14511
BdiBd21-3.4G0212600.1	Bradi4g14530
BdiBd21-3.4G0212800.1	Bradi4g14540
BdiBd21-3.4G0213100.1	Bradi4g14551
BdiBd21-3.4G0213200.1	Bradi4g14556
BdiBd21-3.4G0213300.1	Bradi4g14560
BdiBd21-3.4G0213300.2	Bradi4g14560
BdiBd21-3.4G0213500.1	Bradi4g14566
BdiBd21-3.4G0213600.1	Bradi4g14570
BdiBd21-3.4G0213600.2	Bradi4g14570
BdiBd21-3.4G0213700.1	Bradi4g14580
BdiBd21-3.4G0213900.1	Bradi4g14582
BdiBd21-3.4G0214000.1	Bradi4g14584
BdiBd21-3.4G0214100.1	Bradi4g14586
BdiBd21-3.4G0214200.1	Bradi4g14590
BdiBd21-3.4G0214400.1	Bradi4g14610
BdiBd21-3.4G0214500.1	Bradi4g14615
BdiBd21-3.4G0214600.1	Bradi4g14620
BdiBd21-3.4G0214900.1	Bradi4g14630
BdiBd21-3.4G0215200.1	Bradi4g14640
BdiBd21-3.4G0215300.1	Bradi4g14650
BdiBd21-3.4G0215400.1	Bradi4g14657
BdiBd21-3.4G0215500.1	Bradi4g14670
BdiBd21-3.4G0215800.1	Bradi4g14694
BdiBd21-3.4G0215900.1	Bradi4g14697
BdiBd21-3.4G0216000.1	Bradi4g14710
BdiBd21-3.4G0216100.1	Bradi4g14714
BdiBd21-3.4G0216200.1	Bradi4g14718
BdiBd21-3.4G0216600.1	Bradi4g14771
BdiBd21-3.4G0216800.1	Bradi4g14780
BdiBd21-3.4G0217300.1	Bradi4g14795
BdiBd21-3.4G0217500.1	Bradi4g14820
BdiBd21-3.4G0217500.2	Bradi4g14820
BdiBd21-3.4G0217700.1	Bradi4g14840
BdiBd21-3.4G0217700.2	Bradi4g14840
BdiBd21-3.4G0217800.1	Bradi4g14850
BdiBd21-3.4G0217800.2	Bradi4g14850
BdiBd21-3.4G0217900.1	Bradi4g14861
BdiBd21-3.4G0218100.1	Bradi4g14870
BdiBd21-3.4G0218100.2	Bradi4g14870
BdiBd21-3.4G0218100.3	Bradi4g14870
BdiBd21-3.4G0218300.1	Bradi4g14881
BdiBd21-3.4G0218400.1	Bradi4g14891
BdiBd21-3.4G0218500.1	Bradi4g14900
BdiBd21-3.4G0218600.1	Bradi4g14910
BdiBd21-3.4G0218600.2	Bradi4g14910
BdiBd21-3.4G0218700.1	Bradi4g14920
BdiBd21-3.4G0218800.1	Bradi4g14930
BdiBd21-3.4G0218900.1	Bradi4g14933
BdiBd21-3.4G0219000.1	Bradi4g14937
BdiBd21-3.4G0219100.1	Bradi4g14943
BdiBd21-3.4G0219200.1	Bradi4g14950
BdiBd21-3.4G0219200.2	Bradi4g14950
BdiBd21-3.4G0219300.1	Bradi4g14955
BdiBd21-3.4G0219400.1	Bradi4g14957
BdiBd21-3.4G0219700.1	Bradi4g14970
BdiBd21-3.4G0219700.2	Bradi4g14970
BdiBd21-3.4G0219800.1	Bradi4g14975
BdiBd21-3.4G0219900.1	Bradi4g14980
BdiBd21-3.4G0220000.1	Bradi4g14990
BdiBd21-3.4G0220100.1	Bradi4g15000
BdiBd21-3.4G0220200.1	Bradi4g15005
BdiBd21-3.4G0220300.1	Bradi4g15010
BdiBd21-3.4G0220400.1	Bradi4g15011
BdiBd21-3.4G0220500.1	Bradi4g15015
BdiBd21-3.4G0220600.1	Bradi4g15018
BdiBd21-3.4G0220700.1	Bradi4g15017
BdiBd21-3.4G0220700.2	Bradi4g15017
BdiBd21-3.4G0220700.3	Bradi4g15017
BdiBd21-3.4G0220700.4	Bradi4g15017
BdiBd21-3.4G0220700.5	Bradi4g15017
BdiBd21-3.4G0220700.6	Bradi4g15017
BdiBd21-3.4G0220800.1	Bradi4g15030
BdiBd21-3.4G0220900.1	Bradi4g15040
BdiBd21-3.4G0221100.1	Bradi4g15041
BdiBd21-3.4G0221200.1	Bradi4g15043
BdiBd21-3.4G0221300.1	Bradi4g15047
BdiBd21-3.4G0221300.2	Bradi4g15047
BdiBd21-3.4G0221300.3	Bradi4g15047
BdiBd21-3.4G0221300.4	Bradi4g15047
BdiBd21-3.4G0221400.1	Bradi4g15060
BdiBd21-3.4G0221500.1	Bradi4g15067
BdiBd21-3.4G0221600.1	Bradi4g15080
BdiBd21-3.4G0221700.1	Bradi4g15090
BdiBd21-3.4G0221800.1	Bradi4g15110
BdiBd21-3.4G0221900.1	Bradi4g15100
BdiBd21-3.4G0222000.1	Bradi4g15112
BdiBd21-3.4G0222100.1	Bradi4g15114
BdiBd21-3.4G0222300.1	Bradi4g15117
BdiBd21-3.4G0222300.2	Bradi4g15117
BdiBd21-3.4G0222300.3	Bradi4g15117
BdiBd21-3.4G0222300.4	Bradi4g15117
BdiBd21-3.4G0222300.5	Bradi4g15117
BdiBd21-3.4G0222300.6	Bradi4g15117
BdiBd21-3.4G0222400.1	Bradi4g15130
BdiBd21-3.4G0222500.1	Bradi4g15150
BdiBd21-3.4G0222600.1	Bradi4g15153
BdiBd21-3.4G0222700.1	Bradi4g15154
BdiBd21-3.4G0222800.1	Bradi4g15156
BdiBd21-3.4G0222900.1	Bradi4g15160
BdiBd21-3.4G0223000.1	Bradi4g15170
BdiBd21-3.4G0223100.1	Bradi4g15177
BdiBd21-3.4G0223200.1	Bradi4g15190
BdiBd21-3.4G0223300.1	Bradi4g15200
BdiBd21-3.4G0223300.2	Bradi4g15200
BdiBd21-3.4G0223400.1	Bradi4g15215
BdiBd21-3.4G0223500.1	Bradi4g15230
BdiBd21-3.4G0223700.1	Bradi4g15240
BdiBd21-3.4G0223800.1	Bradi4g15260
BdiBd21-3.4G0223900.1	Bradi4g15270
BdiBd21-3.4G0224100.1	Bradi4g15290
BdiBd21-3.4G0224200.1	Bradi4g15295
BdiBd21-3.4G0224300.1	Bradi4g15300
BdiBd21-3.4G0224400.1	Bradi4g15307
BdiBd21-3.4G0224400.2	Bradi4g15307
BdiBd21-3.4G0224400.3	Bradi4g15307
BdiBd21-3.4G0224400.4	Bradi4g15307
BdiBd21-3.4G0224400.5	Bradi4g15307
BdiBd21-3.4G0224400.6	Bradi4g15307
BdiBd21-3.4G0224400.7	Bradi4g15307
BdiBd21-3.4G0224400.8	Bradi4g15307
BdiBd21-3.4G0224400.9	Bradi4g15307
BdiBd21-3.4G0224500.1	Bradi4g15320
BdiBd21-3.4G0224600.1	Bradi4g15330
BdiBd21-3.4G0224700.1	Bradi4g15337
BdiBd21-3.4G0224700.2	Bradi4g15337
BdiBd21-3.4G0224800.1	Bradi4g15350
BdiBd21-3.4G0224900.1	Bradi4g15360
BdiBd21-3.4G0224900.2	Bradi4g15360
BdiBd21-3.4G0224900.3	Bradi4g15360
BdiBd21-3.4G0225000.1	Bradi4g15370
BdiBd21-3.4G0225100.1	Bradi4g15375
BdiBd21-3.4G0225200.1	Bradi4g15380
BdiBd21-3.4G0225300.1	Bradi4g15390
BdiBd21-3.4G0225400.1	Bradi4g15400
BdiBd21-3.4G0225500.1	Bradi4g15410
BdiBd21-3.4G0225600.1	Bradi4g15415
BdiBd21-3.4G0225700.1	Bradi4g15420
BdiBd21-3.4G0225800.1	Bradi4g15425
BdiBd21-3.4G0225800.2	Bradi4g15425
BdiBd21-3.4G0225900.1	Bradi4g15430
BdiBd21-3.4G0225900.2	Bradi4g15430
BdiBd21-3.4G0226100.1	Bradi4g15440
BdiBd21-3.4G0226200.1	Bradi4g15450
BdiBd21-3.4G0226400.1	Bradi4g15460
BdiBd21-3.4G0226500.1	Bradi4g15467
BdiBd21-3.4G0226600.1	Bradi4g15473
BdiBd21-3.4G0226700.1	Bradi4g15480
BdiBd21-3.4G0226900.1	Bradi4g15500
BdiBd21-3.4G0227100.1	Bradi4g15632
BdiBd21-3.4G0227200.1	Bradi4g15700
BdiBd21-3.4G0227200.2	Bradi4g15700
BdiBd21-3.4G0227300.1	Bradi4g15710
BdiBd21-3.4G0227400.1	Bradi4g15720
BdiBd21-3.4G0227500.1	Bradi4g15730
BdiBd21-3.4G0227600.1	Bradi4g15735
BdiBd21-3.4G0227700.1	Bradi4g15740
BdiBd21-3.4G0227700.2	Bradi4g15740
BdiBd21-3.4G0227700.3	Bradi4g15740
BdiBd21-3.4G0227700.4	Bradi4g15740
BdiBd21-3.4G0227800.1	Bradi4g15745
BdiBd21-3.4G0227900.1	Bradi4g15750
BdiBd21-3.4G0228000.1	Bradi4g15760
BdiBd21-3.4G0228100.1	Bradi4g15765
BdiBd21-3.4G0228200.1	Bradi4g15770
BdiBd21-3.4G0228300.1	Bradi4g15781
BdiBd21-3.4G0228500.1	Bradi4g15790
BdiBd21-3.4G0228600.1	Bradi4g15800
BdiBd21-3.4G0228600.2	Bradi4g15800
BdiBd21-3.4G0228700.1	Bradi4g16000
BdiBd21-3.4G0228800.1	Bradi4g16010
BdiBd21-3.4G0228900.1	Bradi4g16020
BdiBd21-3.4G0228900.2	Bradi4g16020
BdiBd21-3.4G0229000.1	Bradi4g16021
BdiBd21-3.4G0229100.1	Bradi4g16023
BdiBd21-3.4G0229200.1	Bradi4g16024
BdiBd21-3.4G0229300.1	Bradi4g16026
BdiBd21-3.4G0229400.1	Bradi4g16040
BdiBd21-3.4G0229500.1	Bradi4g16050
BdiBd21-3.4G0229800.1	Bradi4g16060
BdiBd21-3.4G0229900.1	Bradi4g16061
BdiBd21-3.4G0230000.1	Bradi4g16063
BdiBd21-3.4G0230000.2	Bradi4g16063
BdiBd21-3.4G0230000.3	Bradi4g16063
BdiBd21-3.4G0230100.1	Bradi4g16065
BdiBd21-3.4G0230200.1	Bradi4g16068
BdiBd21-3.4G0230400.1	Bradi4g16075
BdiBd21-3.4G0230500.1	Bradi4g16081
BdiBd21-3.4G0230600.1	Bradi4g16088
BdiBd21-3.4G0230700.1	Bradi4g16093
BdiBd21-3.4G0231100.1	Bradi4g16110
BdiBd21-3.4G0231300.1	Bradi4g16116
BdiBd21-3.4G0231400.1	Bradi4g16122
BdiBd21-3.4G0231400.2	Bradi4g16122
BdiBd21-3.4G0231500.1	Bradi4g16130
BdiBd21-3.4G0231600.1	Bradi4g16136
BdiBd21-3.4G0231700.1	Bradi4g16140
BdiBd21-3.4G0231800.1	Bradi4g16160
BdiBd21-3.4G0231900.1	Bradi4g16170
BdiBd21-3.4G0232000.1	Bradi4g16180
BdiBd21-3.4G0232200.1	Bradi4g16186
BdiBd21-3.4G0232500.1	Bradi4g16191
BdiBd21-3.4G0232600.1	Bradi4g16193
BdiBd21-3.4G0232700.1	Bradi4g16196
BdiBd21-3.4G0232800.1	Bradi4g16200
BdiBd21-3.4G0232900.1	Bradi4g16212
BdiBd21-3.4G0233100.1	Bradi4g16222
BdiBd21-3.4G0233200.1	Bradi4g16230
BdiBd21-3.4G0233300.1	Bradi4g16234
BdiBd21-3.4G0233500.1	Bradi4g16243
BdiBd21-3.4G0233700.1	Bradi4g16253
BdiBd21-3.4G0233800.1	Bradi4g16256
BdiBd21-3.4G0233900.1	Bradi4g16260
BdiBd21-3.4G0233900.2	Bradi4g16260
BdiBd21-3.4G0233900.3	Bradi4g16260
BdiBd21-3.4G0234000.1	Bradi4g16267
BdiBd21-3.4G0234000.2	Bradi4g16267
BdiBd21-3.4G0234100.1	Bradi4g16271
BdiBd21-3.4G0234200.1	Bradi4g16275
BdiBd21-3.4G0234300.1	Bradi4g16280
BdiBd21-3.4G0234300.2	Bradi4g16280
BdiBd21-3.4G0234400.1	Bradi4g16286
BdiBd21-3.4G0234500.1	Bradi4g16290
BdiBd21-3.4G0234600.1	Bradi4g16300
BdiBd21-3.4G0234700.1	Bradi4g16310
BdiBd21-3.4G0234800.1	Bradi4g16320
BdiBd21-3.4G0234900.1	Bradi4g16327
BdiBd21-3.4G0235000.1	Bradi4g16340
BdiBd21-3.4G0235100.1	Bradi4g16350
BdiBd21-3.4G0235200.1	Bradi4g16357
BdiBd21-3.4G0235300.1	Bradi4g16370
BdiBd21-3.4G0235400.1	Bradi4g16383
BdiBd21-3.4G0235600.1	Bradi4g16406
BdiBd21-3.4G0235600.2	Bradi4g16406
BdiBd21-3.4G0235700.1	Bradi4g16413
